200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:22 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:36248 2:0 3:0 4:0 5:1768 6:0 7:0 8:0
200 1:24 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:7 4:64425492497 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:24 4:55835426829 5:8 6:8 7:0 8:0
500 1:18792 2:0 3:25 4:47245361163 5:8 6:8 7:0 8:0
500 1:0 2:0 3:0 4:77310590994 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3104 2:0 3:70 4:0 5:3 6:3 7:0 8:0
500 1:0 2:0 3:0 4:0 5:20 6:0 7:0 8:0
500 1:15232 2:0 3:12 4:0 5:24 6:24 7:0 8:0
500 1:62408 2:0 3:25 4:38655295501 5:65528 6:65528 7:0 8:0
500 1:4095 2:0 3:9 4:25770196998 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:24 4:64425492495 5:304 6:304 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:10 6:8 7:11 8:0
500 1:2040 2:0 3:96 4:64425492497 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:5 5:0 6:0 7:0 8:0
500 1:40 2:0 3:0 4:0 5:11 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:609 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:4 4:60130459663 5:0 6:0 7:0 8:0
500 1:2856 2:0 3:27 4:103000000000 5:0 6:0 7:0 8:0
500 1:728 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2296 2:0 3:1 4:77310590997 5:0 6:0 7:0 8:0
500 1:0 2:0 3:7 4:55835426835 5:0 6:0 7:0 8:0
500 1:40 2:0 3:20 4:30065229832 5:8 6:8 7:0 8:0
500 1:52896 2:0 3:138 4:64425492495 5:216 6:216 7:0 8:0
500 1:0 2:0 3:0 4:64425492496 5:16 6:16 7:0 8:0
500 1:2456 2:0 3:3 4:68720525330 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:2 4:30065229831 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:55835426832 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:27 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:1 4:34360262665 5:0 6:0 7:0 8:0
500 1:13624 2:0 3:6 4:51540393997 5:16 6:16 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:23 4:47245361169 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3736 2:0 3:29 4:42950328330 5:0 6:0 7:0 8:0
200 1:24 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:610 2:0 3:0 4:73015558161 5:0 6:0 7:0 8:0
200 1:17 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64728 2:0 3:686 4:77310590995 5:8 6:8 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:55835426837 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:24 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:35 4:77310591226 5:40 6:40 7:0 8:0
200 1:23 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:59 6:47 7:54 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:65 4:42950328330 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:6 4:30065229833 5:88 6:88 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64704 2:0 3:0 4:0 5:32 6:0 7:0 8:0
500 1:0 2:0 3:0 4:73015558161 5:0 6:0 7:0 8:0
500 1:65200 2:0 3:587 4:55835426830 5:8 6:8 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:27 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:24 4:30065229925 5:48 6:48 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:34 4:55835426829 5:8 6:8 7:0 8:0
200 1:1 2:0 3:0 4:0 5:8 6:0 7:0 8:0
500 1:91 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:60130459662 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:27 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:192 2:0 3:6 4:0 5:536 6:536 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:426 4:38655295497 5:16 6:16 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1352 2:0 3:49 4:38655295500 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:450 2:0 3:0 4:25770196998 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:17 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2693 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:64425492495 5:104 6:104 7:0 8:0
500 1:531 2:0 3:96 4:4295032833 5:5 6:5 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:64 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:9 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:1 5:16 6:16 7:0 8:0
200 1:29 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:9264 2:0 3:697 4:90195690588 5:8 6:8 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:1 4:0 5:16 6:16 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4280 2:0 3:1344 4:55835426829 5:352 6:352 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:2 6:0 7:0 8:0
500 1:80 2:0 3:41 4:81605625449 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:15584 2:0 3:0 4:0 5:40 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:4840 2:0 3:2492 4:17180131332 5:14688 6:14688 7:0 8:0
500 1:0 2:0 3:0 4:42950328333 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:640 2:0 3:12 4:60130459666 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:184 2:0 3:2 4:55835426829 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:25 2:0 3:0 4:0 5:6 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:49832 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:24 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2008 2:0 3:0 4:0 5:32 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:14216 2:0 3:42 4:47245426704 5:136 6:136 7:0 8:0
500 1:8816 2:0 3:0 4:0 5:59328 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:23 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:22920 2:0 3:3015 4:73015558161 5:2560 6:2560 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:1 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1848 2:0 3:2 4:42950328330 5:16 6:16 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:3 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2232 2:0 3:15 4:60130459665 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1240 2:0 3:29 4:34360262673 5:8 6:8 7:0 8:0
500 1:48224 2:0 3:707 4:1 5:224 6:224 7:0 8:0
500 1:0 2:0 3:12 4:0 5:48 6:48 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:2 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:6 4:49 5:24 6:24 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:151 2:0 3:6 4:3 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2003 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64512 2:0 3:184 4:38655623195 5:16 6:16 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:28 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64808 2:0 3:168 4:47245361168 5:48 6:48 7:0 8:0
500 1:336 2:0 3:2 4:55835426830 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4095 2:0 3:0 4:47245361164 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:12 4:34360262668 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:14904 2:0 3:10 4:55835426830 5:112 6:112 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:54968 2:0 3:138 4:60130459880 5:8 6:8 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:1046 6:1046 7:0 8:0
200 1:30 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:57 2:0 3:1 4:21475164166 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1895 2:0 3:0 4:0 5:100 6:0 7:0 8:0
500 1:0 2:0 3:59 4:55835427016 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:824 2:0 3:58 4:30065229838 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:38655295501 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1592 2:0 3:27 4:38655295497 5:40 6:40 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:34400 2:0 3:0 4:0 5:800 6:0 7:0 8:0
500 1:1552 2:0 3:0 4:77310590996 5:0 6:0 7:0 8:0
500 1:184 2:0 3:105 4:51540393996 5:488 6:488 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:30120 2:0 3:652 4:42950328331 5:24 6:24 7:0 8:0
500 1:0 2:0 3:18 4:0 5:0 6:0 7:0 8:0
500 1:251 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:56 2:0 3:18 4:0 5:328 6:328 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:42950328331 5:8 6:8 7:0 8:0
200 1:3 2:0 3:0 4:0 5:4 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:29 4:38655295497 5:0 6:0 7:0 8:0
500 1:976 2:0 3:0 4:0 5:440 6:0 7:0 8:0
500 1:2608 2:0 3:32 4:34360262664 5:104 6:104 7:0 8:0
500 1:0 2:0 3:47 4:42950328330 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:10 4:42950328369 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:47245361173 5:0 6:0 7:0 8:0
500 1:0 2:0 3:36 4:55835426831 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:73015558162 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1320 2:0 3:106 4:73015558169 5:264 6:264 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:27 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:16 4:42950328334 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:13 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:248 2:0 3:206 4:38655295497 5:80 6:80 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64824 2:0 3:909 4:64425492495 5:72 6:72 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:1 4:25770196998 5:142 6:142 7:0 8:0
500 1:1856 2:0 3:445 4:4295032833 5:14976 6:14976 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3282 2:0 3:6 4:90195755035 5:3 6:3 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:24 4:81605623829 5:0 6:0 7:0 8:0
500 1:9408 2:0 3:0 4:21475164165 5:0 6:0 7:0 8:0
500 1:0 2:0 3:3 4:4295032833 5:216 6:216 7:0 8:0
500 1:0 2:0 3:0 4:68720525328 5:16 6:16 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3 2:0 3:0 4:0 5:3 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4095 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:24 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:25 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:5816 2:0 3:0 4:120000000000 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3296 2:0 3:1 4:55835426855 5:0 6:0 7:0 8:0
500 1:0 2:0 3:6 4:42950328330 5:24 6:24 7:0 8:0
200 1:26 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1968 2:0 3:0 4:73015558170 5:0 6:0 7:0 8:0
500 1:736 2:0 3:0 4:64425492601 5:0 6:0 7:0 8:0
500 1:64352 2:0 3:362 4:51540459535 5:384 6:384 7:0 8:0
500 1:411 2:0 3:0 4:0 5:2 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:21 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:55835426831 5:32 6:32 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:122 4:60130459663 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2608 2:0 3:65 4:47245361165 5:8 6:8 7:0 8:0
500 1:544 2:0 3:96 4:64425492495 5:8 6:8 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:10272 2:0 3:8 4:42950328333 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3975 2:0 3:1 4:4295032833 5:0 6:0 7:0 8:0
500 1:13776 2:0 3:12 4:64425492495 5:56 6:56 7:0 8:0
500 1:1013 2:0 3:0 4:0 5:64 6:0 7:0 8:0
500 1:0 2:0 3:11 4:30065229831 5:56 6:56 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64864 2:0 3:47 4:51540393996 5:40 6:40 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:7 4:60130459665 5:0 6:0 7:0 8:0
500 1:55 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:65520 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1633 2:0 3:0 4:0 5:2 6:2 7:0 8:0
500 1:63 2:0 3:0 4:0 5:244 6:0 7:0 8:0
